id,url,raw_path,text_path,raw_size_bytes,text_size_bytes,word_count,status_code
149851,https://www.koolinar.ru/recipe/view/149851,recipes_corpus/koolinar/raw/149851.html,recipes_corpus/koolinar/text/149851.txt,101248,17938,1499,200
149850,https://www.koolinar.ru/recipe/view/149850,recipes_corpus/koolinar/raw/149850.html,recipes_corpus/koolinar/text/149850.txt,102695,18224,1509,200
149848,https://www.koolinar.ru/recipe/view/149848,recipes_corpus/koolinar/raw/149848.html,recipes_corpus/koolinar/text/149848.txt,110887,19064,1577,200
149847,https://www.koolinar.ru/recipe/view/149847,recipes_corpus/koolinar/raw/149847.html,recipes_corpus/koolinar/text/149847.txt,101355,17897,1505,200
149846,https://www.koolinar.ru/recipe/view/149846,recipes_corpus/koolinar/raw/149846.html,recipes_corpus/koolinar/text/149846.txt,114266,18376,1528,200
149845,https://www.koolinar.ru/recipe/view/149845,recipes_corpus/koolinar/raw/149845.html,recipes_corpus/koolinar/text/149845.txt,107281,19311,1570,200
149844,https://www.koolinar.ru/recipe/view/149844,recipes_corpus/koolinar/raw/149844.html,recipes_corpus/koolinar/text/149844.txt,104021,18734,1547,200
149843,https://www.koolinar.ru/recipe/view/149843,recipes_corpus/koolinar/raw/149843.html,recipes_corpus/koolinar/text/149843.txt,109038,21050,1744,200
149841,https://www.koolinar.ru/recipe/view/149841,recipes_corpus/koolinar/raw/149841.html,recipes_corpus/koolinar/text/149841.txt,111460,18743,1545,200
149840,https://www.koolinar.ru/recipe/view/149840,recipes_corpus/koolinar/raw/149840.html,recipes_corpus/koolinar/text/149840.txt,108912,18216,1514,200
149839,https://www.koolinar.ru/recipe/view/149839,recipes_corpus/koolinar/raw/149839.html,recipes_corpus/koolinar/text/149839.txt,112135,19731,1632,200
149838,https://www.koolinar.ru/recipe/view/149838,recipes_corpus/koolinar/raw/149838.html,recipes_corpus/koolinar/text/149838.txt,110313,18889,1543,200
149837,https://www.koolinar.ru/recipe/view/149837,recipes_corpus/koolinar/raw/149837.html,recipes_corpus/koolinar/text/149837.txt,122221,20152,1664,200
