rank,freq,zipf
17797,3,12.0303
17798,3,12.0296
17799,3,12.0289
17800,3,12.0283
17801,3,12.0276
17802,3,12.0269
17803,3,12.0262
17804,3,12.0256
17805,3,12.0249
17806,3,12.0242
17807,3,12.0235
17808,3,12.0229
17809,3,12.0222
17810,3,12.0215
17811,3,12.0208
17812,3,12.0202
17813,3,12.0195
17814,3,12.0188
17815,3,12.0181
17816,3,12.0175
17817,3,12.0168
17818,3,12.0161
17819,3,12.0154
17820,3,12.0148
17821,3,12.0141
17822,3,12.0134
17823,3,12.0127
17824,3,12.0121
17825,3,12.0114
17826,3,12.0107
17827,3,12.01
17828,3,12.0094
17829,3,12.0087
17830,3,12.008
17831,3,12.0073
17832,3,12.0067
17833,3,12.006
17834,3,12.0053
17835,3,12.0047
17836,3,12.004
17837,3,12.0033
17838,3,12.0026
17839,3,12.002
17840,3,12.0013
17841,3,12.0006
17842,3,11.9999
17843,3,11.9993
17844,3,11.9986
17845,3,11.9979
17846,3,11.9973
17847,3,11.9966
17848,3,11.9959
17849,3,11.9952
17850,3,11.9946
17851,3,11.9939
17852,3,11.9932
17853,3,11.9926
17854,3,11.9919
17855,3,11.9912
17856,3,11.9905
17857,3,11.9899
17858,3,11.9892
17859,3,11.9885
17860,3,11.9878
17861,3,11.9872
17862,3,11.9865
17863,3,11.9858
17864,3,11.9852
17865,3,11.9845
17866,3,11.9838
17867,3,11.9832
17868,3,11.9825
17869,3,11.9818
17870,3,11.9811
17871,3,11.9805
17872,3,11.9798
17873,3,11.9791
17874,3,11.9785
17875,3,11.9778
17876,3,11.9771
17877,3,11.9765
17878,3,11.9758
17879,3,11.9751
17880,3,11.9744
17881,3,11.9738
17882,3,11.9731
17883,3,11.9724
17884,3,11.9718
17885,3,11.9711
17886,3,11.9704
17887,3,11.9698
17888,3,11.9691
17889,3,11.9684
17890,3,11.9677
17891,3,11.9671
17892,3,11.9664
17893,3,11.9657
17894,3,11.9651
17895,3,11.9644
17896,3,11.9637
17897,3,11.9631
17898,3,11.9624
17899,3,11.9617
17900,3,11.9611
17901,3,11.9604
17902,3,11.9597
17903,3,11.9591
17904,3,11.9584
17905,3,11.9577
17906,3,11.9571
17907,3,11.9564
17908,3,11.9557
17909,3,11.9551
17910,3,11.9544
17911,3,11.9537
17912,3,11.953
17913,3,11.9524
17914,3,11.9517
17915,3,11.951
17916,3,11.9504
17917,3,11.9497
17918,3,11.949
17919,3,11.9484
17920,3,11.9477
17921,3,11.947
17922,3,11.9464
17923,3,11.9457
17924,3,11.945
17925,3,11.9444
17926,3,11.9437
17927,3,11.943
17928,3,11.9424
17929,3,11.9417
17930,3,11.941
17931,3,11.9404
17932,3,11.9397
17933,3,11.9391
17934,3,11.9384
17935,3,11.9377
17936,3,11.9371
17937,3,11.9364
17938,3,11.9357
17939,3,11.9351
17940,3,11.9344
17941,3,11.9337
17942,3,11.9331
17943,3,11.9324
17944,3,11.9317
17945,3,11.9311
17946,3,11.9304
17947,3,11.9297
17948,3,11.9291
17949,3,11.9284
17950,3,11.9277
17951,3,11.9271
17952,3,11.9264
17953,3,11.9258
17954,3,11.9251
17955,3,11.9244
17956,3,11.9238
17957,3,11.9231
17958,3,11.9224
17959,3,11.9218
17960,3,11.9211
17961,3,11.9204
17962,3,11.9198
17963,3,11.9191
17964,3,11.9184
17965,3,11.9178
17966,3,11.9171
17967,3,11.9165
17968,3,11.9158
17969,3,11.9151
17970,3,11.9145
17971,3,11.9138
17972,3,11.9131
17973,3,11.9125
17974,3,11.9118
17975,3,11.9112
17976,3,11.9105
17977,3,11.9098
17978,3,11.9092
17979,3,11.9085
17980,3,11.9078
17981,3,11.9072
17982,3,11.9065
17983,3,11.9059
17984,3,11.9052
17985,3,11.9045
17986,3,11.9039
17987,3,11.9032
17988,3,11.9025
17989,3,11.9019
17990,3,11.9012
17991,3,11.9006
17992,3,11.8999
17993,3,11.8992
17994,3,11.8986
17995,3,11.8979
17996,3,11.8973
17997,3,11.8966
17998,3,11.8959
17999,3,11.8953
18000,3,11.8946
18001,3,11.894
18002,3,11.8933
18003,3,11.8926
18004,3,11.892
18005,3,11.8913
18006,3,11.8906
18007,3,11.89
18008,3,11.8893
18009,3,11.8887
18010,3,11.888
18011,3,11.8873
18012,3,11.8867
18013,3,11.886
18014,3,11.8854
18015,3,11.8847
18016,3,11.884
18017,3,11.8834
18018,3,11.8827
18019,3,11.8821
18020,3,11.8814
18021,3,11.8808
18022,3,11.8801
18023,3,11.8794
18024,3,11.8788
18025,3,11.8781
18026,3,11.8775
18027,3,11.8768
18028,3,11.8761
18029,3,11.8755
18030,3,11.8748
18031,3,11.8742
18032,3,11.8735
18033,3,11.8728
18034,3,11.8722
18035,3,11.8715
18036,3,11.8709
18037,3,11.8702
18038,3,11.8696
18039,3,11.8689
18040,3,11.8682
18041,3,11.8676
18042,3,11.8669
18043,3,11.8663
18044,3,11.8656
18045,3,11.8649
18046,3,11.8643
18047,3,11.8636
18048,3,11.863
18049,3,11.8623
18050,3,11.8617
18051,3,11.861
18052,3,11.8603
18053,3,11.8597
18054,3,11.859
18055,3,11.8584
18056,3,11.8577
18057,3,11.8571
18058,3,11.8564
18059,3,11.8558
18060,3,11.8551
18061,3,11.8544
18062,3,11.8538
18063,3,11.8531
18064,3,11.8525
18065,3,11.8518
18066,3,11.8512
18067,3,11.8505
18068,3,11.8498
18069,3,11.8492
18070,3,11.8485
18071,3,11.8479
18072,3,11.8472
18073,3,11.8466
18074,3,11.8459
18075,3,11.8453
18076,3,11.8446
18077,3,11.8439
18078,3,11.8433
18079,3,11.8426
18080,3,11.842
18081,3,11.8413
18082,3,11.8407
18083,3,11.84
18084,3,11.8394
18085,3,11.8387
18086,3,11.8381
18087,3,11.8374
18088,3,11.8367
18089,3,11.8361
18090,3,11.8354
18091,3,11.8348
18092,3,11.8341
18093,3,11.8335
18094,3,11.8328
18095,3,11.8322
18096,3,11.8315
18097,3,11.8309
18098,3,11.8302
18099,3,11.8295
18100,3,11.8289
18101,3,11.8282
18102,3,11.8276
18103,3,11.8269
18104,3,11.8263
18105,3,11.8256
18106,3,11.825
18107,3,11.8243
18108,3,11.8237
18109,3,11.823
18110,3,11.8224
18111,3,11.8217
18112,3,11.8211
18113,3,11.8204
18114,3,11.8198
18115,3,11.8191
18116,3,11.8184
18117,3,11.8178
18118,3,11.8171
18119,3,11.8165
18120,3,11.8158
18121,3,11.8152
18122,3,11.8145
18123,3,11.8139
18124,3,11.8132
18125,3,11.8126
18126,3,11.8119
18127,3,11.8113
18128,3,11.8106
18129,3,11.81
18130,3,11.8093
18131,3,11.8087
18132,3,11.808
18133,3,11.8074
18134,3,11.8067
18135,3,11.8061
18136,3,11.8054
18137,3,11.8048
18138,3,11.8041
18139,3,11.8035
18140,3,11.8028
18141,3,11.8022
18142,3,11.8015
18143,3,11.8009
18144,3,11.8002
18145,3,11.7996
18146,3,11.7989
18147,3,11.7983
18148,3,11.7976
18149,3,11.797
18150,3,11.7963
18151,3,11.7957
18152,3,11.795
18153,3,11.7944
18154,3,11.7937
18155,3,11.7931
18156,3,11.7924
18157,3,11.7918
18158,3,11.7911
18159,3,11.7905
18160,3,11.7898
18161,3,11.7892
18162,3,11.7885
18163,3,11.7879
18164,3,11.7872
18165,3,11.7866
18166,3,11.7859
18167,3,11.7853
18168,3,11.7846
18169,3,11.784
18170,3,11.7833
18171,3,11.7827
18172,3,11.782
18173,3,11.7814
18174,3,11.7807
18175,3,11.7801
18176,3,11.7794
18177,3,11.7788
18178,3,11.7781
18179,3,11.7775
18180,3,11.7768
18181,3,11.7762
18182,3,11.7755
18183,3,11.7749
18184,3,11.7743
18185,3,11.7736
18186,3,11.773
18187,3,11.7723
18188,3,11.7717
18189,3,11.771
18190,3,11.7704
18191,3,11.7697
18192,3,11.7691
18193,3,11.7684
18194,3,11.7678
18195,3,11.7671
18196,3,11.7665
18197,3,11.7658
18198,3,11.7652
18199,3,11.7645
18200,3,11.7639
18201,3,11.7633
18202,3,11.7626
18203,3,11.762
18204,3,11.7613
18205,3,11.7607
18206,3,11.76
18207,3,11.7594
18208,3,11.7587
18209,3,11.7581
18210,3,11.7574
18211,3,11.7568
18212,3,11.7561
18213,3,11.7555
18214,3,11.7549
18215,3,11.7542
18216,3,11.7536
18217,3,11.7529
18218,3,11.7523
18219,3,11.7516
18220,3,11.751
18221,3,11.7503
18222,3,11.7497
18223,3,11.7491
18224,3,11.7484
18225,3,11.7478
18226,3,11.7471
18227,3,11.7465
18228,3,11.7458
18229,3,11.7452
18230,3,11.7445
18231,3,11.7439
18232,3,11.7433
18233,3,11.7426
18234,3,11.742
18235,3,11.7413
18236,3,11.7407
18237,3,11.74
18238,3,11.7394
18239,3,11.7387
18240,3,11.7381
18241,3,11.7375
18242,3,11.7368
18243,3,11.7362
18244,3,11.7355
18245,3,11.7349
18246,3,11.7342
18247,3,11.7336
18248,3,11.733
18249,3,11.7323
18250,3,11.7317
18251,3,11.731
18252,3,11.7304
18253,3,11.7297
18254,3,11.7291
18255,3,11.7285
18256,3,11.7278
18257,3,11.7272
18258,3,11.7265
18259,3,11.7259
18260,3,11.7252
18261,3,11.7246
18262,3,11.724
18263,3,11.7233
18264,3,11.7227
18265,3,11.722
18266,3,11.7214
18267,3,11.7208
18268,3,11.7201
18269,3,11.7195
18270,3,11.7188
18271,3,11.7182
18272,3,11.7175
18273,3,11.7169
18274,3,11.7163
18275,3,11.7156
18276,3,11.715
18277,3,11.7143
18278,3,11.7137
18279,3,11.7131
18280,3,11.7124
18281,3,11.7118
18282,3,11.7111
18283,3,11.7105
18284,3,11.7099
18285,3,11.7092
18286,3,11.7086
18287,3,11.7079
18288,3,11.7073
18289,3,11.7067
18290,3,11.706
18291,3,11.7054
18292,3,11.7047
18293,3,11.7041
18294,3,11.7035
18295,3,11.7028
18296,3,11.7022
18297,3,11.7015
18298,3,11.7009
18299,3,11.7003
18300,3,11.6996
18301,3,11.699
18302,3,11.6983
18303,3,11.6977
18304,3,11.6971
18305,3,11.6964
18306,3,11.6958
18307,3,11.6951
18308,3,11.6945
18309,3,11.6939
18310,3,11.6932
18311,3,11.6926
18312,3,11.692
18313,3,11.6913
18314,3,11.6907
18315,3,11.69
18316,3,11.6894
18317,3,11.6888
18318,3,11.6881
18319,3,11.6875
18320,3,11.6868
18321,3,11.6862
18322,3,11.6856
18323,3,11.6849
18324,3,11.6843
18325,3,11.6837
18326,3,11.683
18327,3,11.6824
18328,3,11.6817
18329,3,11.6811
18330,3,11.6805
18331,3,11.6798
18332,3,11.6792
18333,3,11.6786
18334,3,11.6779
18335,3,11.6773
18336,3,11.6766
18337,3,11.676
18338,3,11.6754
18339,3,11.6747
18340,3,11.6741
18341,3,11.6735
18342,3,11.6728
18343,3,11.6722
18344,3,11.6716
18345,3,11.6709
18346,3,11.6703
18347,3,11.6696
18348,3,11.669
18349,3,11.6684
18350,3,11.6677
18351,3,11.6671
18352,3,11.6665
18353,3,11.6658
18354,3,11.6652
18355,3,11.6646
18356,3,11.6639
18357,3,11.6633
18358,3,11.6627
18359,3,11.662
18360,3,11.6614
18361,3,11.6607
18362,3,11.6601
18363,3,11.6595
18364,3,11.6588
18365,3,11.6582
18366,3,11.6576
18367,3,11.6569
18368,3,11.6563
18369,3,11.6557
18370,3,11.655
18371,3,11.6544
18372,3,11.6538
18373,3,11.6531
18374,3,11.6525
18375,3,11.6519
18376,3,11.6512
18377,3,11.6506
18378,3,11.65
18379,3,11.6493
18380,3,11.6487
18381,3,11.6481
18382,3,11.6474
18383,3,11.6468
18384,3,11.6462
18385,3,11.6455
18386,3,11.6449
18387,3,11.6443
18388,3,11.6436
18389,3,11.643
18390,3,11.6424
18391,3,11.6417
18392,3,11.6411
18393,3,11.6405
18394,3,11.6398
18395,3,11.6392
18396,3,11.6386
18397,3,11.6379
18398,3,11.6373
18399,3,11.6367
18400,3,11.636
18401,3,11.6354
18402,3,11.6348
18403,3,11.6341
18404,3,11.6335
18405,3,11.6329
18406,3,11.6322
18407,3,11.6316
18408,3,11.631
18409,3,11.6303
18410,3,11.6297
18411,3,11.6291
18412,3,11.6284
18413,3,11.6278
18414,3,11.6272
18415,3,11.6266
18416,3,11.6259
18417,3,11.6253
18418,3,11.6247
18419,3,11.624
18420,3,11.6234
18421,3,11.6228
18422,3,11.6221
18423,3,11.6215
18424,3,11.6209
18425,3,11.6202
18426,3,11.6196
18427,3,11.619
18428,3,11.6184
18429,3,11.6177
18430,3,11.6171
18431,3,11.6165
18432,3,11.6158
18433,3,11.6152
18434,3,11.6146
18435,3,11.6139
18436,3,11.6133
18437,3,11.6127
18438,3,11.6121
18439,3,11.6114
18440,3,11.6108
18441,3,11.6102
18442,3,11.6095
18443,3,11.6089
18444,3,11.6083
18445,3,11.6076
18446,3,11.607
18447,3,11.6064
18448,3,11.6058
18449,3,11.6051
18450,3,11.6045
18451,3,11.6039
18452,3,11.6032
18453,3,11.6026
18454,3,11.602
18455,3,11.6014
18456,3,11.6007
18457,3,11.6001
18458,3,11.5995
18459,3,11.5988
18460,3,11.5982
18461,3,11.5976
18462,3,11.597
18463,3,11.5963
18464,3,11.5957
18465,3,11.5951
18466,3,11.5944
18467,3,11.5938
18468,3,11.5932
18469,3,11.5926
18470,3,11.5919
18471,3,11.5913
18472,3,11.5907
18473,3,11.5901
18474,3,11.5894
18475,3,11.5888
18476,3,11.5882
18477,3,11.5875
18478,3,11.5869
18479,3,11.5863
18480,3,11.5857
18481,3,11.585
18482,3,11.5844
18483,3,11.5838
18484,3,11.5832
18485,3,11.5825
18486,3,11.5819
18487,3,11.5813
18488,3,11.5806
18489,3,11.58
18490,3,11.5794
18491,3,11.5788
18492,3,11.5781
18493,3,11.5775
18494,3,11.5769
18495,3,11.5763
18496,3,11.5756
18497,3,11.575
18498,3,11.5744
18499,3,11.5738
18500,3,11.5731
18501,3,11.5725
18502,3,11.5719
18503,3,11.5713
18504,3,11.5706
18505,3,11.57
18506,3,11.5694
18507,3,11.5688
18508,3,11.5681
18509,3,11.5675
18510,3,11.5669
18511,3,11.5663
18512,3,11.5656
18513,3,11.565
18514,3,11.5644
18515,3,11.5638
18516,3,11.5631
18517,3,11.5625
18518,3,11.5619
18519,3,11.5613
18520,3,11.5606
18521,3,11.56
18522,3,11.5594
18523,3,11.5588
18524,3,11.5581
18525,3,11.5575
18526,3,11.5569
18527,3,11.5563
18528,3,11.5556
18529,3,11.555
18530,3,11.5544
18531,3,11.5538
18532,3,11.5532
18533,3,11.5525
18534,3,11.5519
18535,3,11.5513
18536,3,11.5507
18537,3,11.55
18538,3,11.5494
18539,3,11.5488
18540,3,11.5482
18541,3,11.5475
18542,3,11.5469
18543,3,11.5463
18544,3,11.5457
18545,3,11.5451
18546,3,11.5444
18547,3,11.5438
18548,3,11.5432
18549,3,11.5426
18550,3,11.5419
18551,3,11.5413
18552,3,11.5407
18553,3,11.5401
18554,3,11.5395
18555,3,11.5388
18556,3,11.5382
18557,3,11.5376
18558,3,11.537
18559,3,11.5363
18560,3,11.5357
18561,3,11.5351
18562,3,11.5345
18563,3,11.5339
18564,3,11.5332
18565,3,11.5326
18566,3,11.532
18567,3,11.5314
18568,3,11.5308
18569,3,11.5301
18570,3,11.5295
18571,3,11.5289
18572,3,11.5283
18573,3,11.5276
18574,3,11.527
18575,3,11.5264
18576,3,11.5258
18577,3,11.5252
18578,3,11.5245
18579,3,11.5239
18580,3,11.5233
18581,3,11.5227
18582,3,11.5221
18583,3,11.5214
18584,3,11.5208
18585,3,11.5202
18586,3,11.5196
18587,3,11.519
18588,3,11.5183
18589,3,11.5177
18590,3,11.5171
18591,3,11.5165
18592,3,11.5159
18593,3,11.5152
18594,3,11.5146
18595,3,11.514
18596,3,11.5134
18597,3,11.5128
18598,3,11.5122
18599,3,11.5115
18600,3,11.5109
18601,3,11.5103
18602,3,11.5097
18603,3,11.5091
18604,3,11.5084
18605,3,11.5078
18606,3,11.5072
18607,3,11.5066
18608,3,11.506
18609,3,11.5053
18610,3,11.5047
18611,3,11.5041
18612,3,11.5035
18613,3,11.5029
18614,3,11.5023
18615,3,11.5016
18616,3,11.501
18617,3,11.5004
18618,3,11.4998
18619,3,11.4992
18620,3,11.4985
18621,3,11.4979
18622,3,11.4973
18623,3,11.4967
18624,3,11.4961
18625,3,11.4955
18626,3,11.4948
18627,3,11.4942
18628,3,11.4936
18629,3,11.493
18630,3,11.4924
18631,3,11.4918
18632,3,11.4911
18633,3,11.4905
18634,3,11.4899
18635,3,11.4893
18636,3,11.4887
18637,3,11.4881
18638,3,11.4874
18639,3,11.4868
18640,3,11.4862
18641,3,11.4856
18642,3,11.485
18643,3,11.4844
18644,3,11.4837
18645,3,11.4831
18646,3,11.4825
18647,3,11.4819
18648,3,11.4813
18649,3,11.4807
18650,3,11.4801
18651,3,11.4794
18652,3,11.4788
18653,3,11.4782
18654,3,11.4776
18655,3,11.477
18656,3,11.4764
18657,3,11.4757
18658,3,11.4751
18659,3,11.4745
18660,3,11.4739
18661,3,11.4733
18662,3,11.4727
18663,3,11.4721
18664,3,11.4714
18665,3,11.4708
18666,3,11.4702
18667,3,11.4696
18668,3,11.469
18669,3,11.4684
18670,3,11.4678
18671,3,11.4671
18672,3,11.4665
18673,3,11.4659
18674,3,11.4653
18675,3,11.4647
18676,3,11.4641
18677,3,11.4635
18678,3,11.4628
18679,3,11.4622
18680,3,11.4616
18681,3,11.461
18682,3,11.4604
18683,3,11.4598
18684,3,11.4592
18685,3,11.4585
18686,3,11.4579
18687,3,11.4573
18688,3,11.4567
18689,3,11.4561
18690,3,11.4555
18691,3,11.4549
18692,3,11.4543
18693,3,11.4536
18694,3,11.453
18695,3,11.4524
18696,3,11.4518
18697,3,11.4512
18698,3,11.4506
18699,3,11.45
18700,3,11.4494
18701,3,11.4487
18702,3,11.4481
18703,3,11.4475
18704,3,11.4469
18705,3,11.4463
18706,3,11.4457
18707,3,11.4451
18708,3,11.4445
18709,3,11.4439
18710,3,11.4432
18711,3,11.4426
18712,3,11.442
18713,3,11.4414
18714,3,11.4408
18715,3,11.4402
18716,3,11.4396
18717,3,11.439
18718,3,11.4383
18719,3,11.4377
18720,3,11.4371
18721,3,11.4365
18722,3,11.4359
18723,3,11.4353
18724,3,11.4347
18725,3,11.4341
18726,3,11.4335
18727,3,11.4329
18728,3,11.4322
18729,3,11.4316
18730,3,11.431
18731,3,11.4304
18732,3,11.4298
18733,3,11.4292
18734,3,11.4286
18735,3,11.428
18736,3,11.4274
18737,3,11.4267
18738,3,11.4261
18739,3,11.4255
18740,3,11.4249
18741,3,11.4243
18742,3,11.4237
18743,3,11.4231
18744,3,11.4225
18745,3,11.4219
18746,3,11.4213
18747,3,11.4207
18748,3,11.42
18749,3,11.4194
18750,3,11.4188
18751,3,11.4182
18752,3,11.4176
18753,3,11.417
18754,3,11.4164
18755,3,11.4158
18756,3,11.4152
18757,3,11.4146
18758,3,11.414
18759,3,11.4133
18760,3,11.4127
18761,3,11.4121
18762,3,11.4115
18763,3,11.4109
18764,3,11.4103
18765,3,11.4097
18766,3,11.4091
18767,3,11.4085
18768,3,11.4079
18769,3,11.4073
18770,3,11.4067
18771,3,11.4061
18772,3,11.4054
18773,3,11.4048
18774,3,11.4042
18775,3,11.4036
18776,3,11.403
18777,3,11.4024
18778,3,11.4018
18779,3,11.4012
18780,3,11.4006
18781,3,11.4
18782,3,11.3994
18783,3,11.3988
18784,3,11.3982
18785,3,11.3976
18786,3,11.3969
18787,3,11.3963
18788,3,11.3957
18789,3,11.3951
18790,3,11.3945
18791,3,11.3939
18792,3,11.3933
18793,3,11.3927
18794,3,11.3921
18795,3,11.3915
18796,3,11.3909
18797,3,11.3903
18798,3,11.3897
18799,3,11.3891
18800,3,11.3885
18801,3,11.3879
18802,3,11.3872
18803,3,11.3866
18804,3,11.386
18805,3,11.3854
18806,3,11.3848
18807,3,11.3842
18808,3,11.3836
18809,3,11.383
18810,3,11.3824
18811,3,11.3818
18812,3,11.3812
18813,3,11.3806
18814,3,11.38
18815,3,11.3794
18816,3,11.3788
18817,3,11.3782
18818,3,11.3776
18819,3,11.377
18820,3,11.3764
18821,3,11.3758
18822,3,11.3751
18823,3,11.3745
18824,3,11.3739
18825,3,11.3733
18826,3,11.3727
18827,3,11.3721
18828,3,11.3715
18829,3,11.3709
18830,3,11.3703
18831,3,11.3697
18832,3,11.3691
18833,3,11.3685
18834,3,11.3679
18835,3,11.3673
18836,3,11.3667
18837,3,11.3661
18838,3,11.3655
18839,3,11.3649
18840,3,11.3643
18841,3,11.3637
18842,3,11.3631
18843,3,11.3625
18844,3,11.3619
18845,3,11.3613
18846,3,11.3607
18847,3,11.3601
18848,3,11.3595
18849,3,11.3589
18850,3,11.3582
18851,3,11.3576
18852,3,11.357
18853,3,11.3564
18854,3,11.3558
18855,3,11.3552
18856,3,11.3546
18857,3,11.354
18858,3,11.3534
18859,3,11.3528
18860,3,11.3522
18861,3,11.3516
18862,3,11.351
18863,3,11.3504
18864,3,11.3498
18865,3,11.3492
18866,3,11.3486
18867,3,11.348
18868,3,11.3474
18869,3,11.3468
18870,3,11.3462
18871,3,11.3456
18872,3,11.345
18873,3,11.3444
18874,3,11.3438
18875,3,11.3432
18876,3,11.3426
18877,3,11.342
18878,3,11.3414
18879,3,11.3408
18880,3,11.3402
18881,3,11.3396
18882,3,11.339
18883,3,11.3384
18884,3,11.3378
18885,3,11.3372
18886,3,11.3366
18887,3,11.336
18888,3,11.3354
18889,3,11.3348
18890,3,11.3342
18891,3,11.3336
18892,3,11.333
18893,3,11.3324
18894,3,11.3318
18895,3,11.3312
18896,3,11.3306
18897,3,11.33
18898,3,11.3294
18899,3,11.3288
18900,3,11.3282
18901,3,11.3276
18902,3,11.327
18903,3,11.3264
18904,3,11.3258
18905,3,11.3252
18906,3,11.3246
18907,3,11.324
18908,3,11.3234
18909,3,11.3228
18910,3,11.3222
18911,3,11.3216
18912,3,11.321
18913,3,11.3204
18914,3,11.3198
18915,3,11.3192
18916,3,11.3186
18917,3,11.318
18918,3,11.3174
18919,3,11.3168
18920,3,11.3162
18921,3,11.3156
18922,3,11.315
18923,3,11.3144
18924,3,11.3138
18925,3,11.3132
18926,3,11.3126
18927,3,11.312
18928,3,11.3114
18929,3,11.3108
18930,3,11.3102
18931,3,11.3097
18932,3,11.3091
18933,3,11.3085
18934,3,11.3079
18935,3,11.3073
18936,3,11.3067
18937,3,11.3061
18938,3,11.3055
18939,3,11.3049
18940,3,11.3043
18941,3,11.3037
18942,3,11.3031
18943,3,11.3025
18944,3,11.3019
18945,3,11.3013
18946,3,11.3007
18947,3,11.3001
18948,3,11.2995
18949,3,11.2989
18950,3,11.2983
18951,3,11.2977
18952,3,11.2971
18953,3,11.2965
18954,3,11.2959
18955,3,11.2953
18956,3,11.2947
18957,3,11.2941
18958,3,11.2935
18959,3,11.2929
18960,3,11.2924
18961,3,11.2918
18962,3,11.2912
18963,3,11.2906
18964,3,11.29
18965,3,11.2894
18966,3,11.2888
18967,3,11.2882
18968,3,11.2876
18969,3,11.287
18970,3,11.2864
18971,3,11.2858
18972,3,11.2852
18973,3,11.2846
18974,3,11.284
18975,3,11.2834
18976,3,11.2828
18977,3,11.2822
18978,3,11.2816
18979,3,11.281
18980,3,11.2805
18981,3,11.2799
18982,3,11.2793
18983,3,11.2787
18984,3,11.2781
18985,3,11.2775
18986,3,11.2769
18987,3,11.2763
18988,3,11.2757
18989,3,11.2751
18990,3,11.2745
18991,3,11.2739
18992,3,11.2733
18993,3,11.2727
18994,3,11.2721
18995,3,11.2715
18996,3,11.271
18997,3,11.2704
18998,3,11.2698
18999,3,11.2692
19000,3,11.2686
19001,3,11.268
19002,3,11.2674
19003,3,11.2668
19004,3,11.2662
19005,3,11.2656
19006,3,11.265
19007,3,11.2644
19008,3,11.2638
19009,3,11.2632
19010,3,11.2627
19011,3,11.2621
19012,3,11.2615
19013,3,11.2609
19014,3,11.2603
19015,3,11.2597
19016,3,11.2591
19017,3,11.2585
19018,3,11.2579
19019,3,11.2573
19020,3,11.2567
19021,3,11.2561
19022,3,11.2555
19023,3,11.255
19024,3,11.2544
19025,3,11.2538
19026,3,11.2532
19027,3,11.2526
19028,3,11.252
19029,3,11.2514
19030,3,11.2508
19031,3,11.2502
19032,3,11.2496
19033,3,11.249
19034,3,11.2485
19035,3,11.2479
19036,3,11.2473
19037,3,11.2467
19038,3,11.2461
19039,3,11.2455
19040,3,11.2449
19041,3,11.2443
19042,3,11.2437
19043,3,11.2431
19044,3,11.2425
19045,3,11.242
19046,3,11.2414
19047,3,11.2408
19048,3,11.2402
19049,3,11.2396
19050,3,11.239
19051,3,11.2384
19052,3,11.2378
19053,3,11.2372
19054,3,11.2366
19055,3,11.2361
19056,3,11.2355
19057,3,11.2349
19058,3,11.2343
19059,3,11.2337
19060,3,11.2331
19061,3,11.2325
19062,3,11.2319
19063,3,11.2313
19064,3,11.2307
19065,3,11.2302
19066,3,11.2296
19067,3,11.229
19068,3,11.2284
19069,3,11.2278
19070,3,11.2272
19071,3,11.2266
19072,3,11.226
19073,3,11.2254
19074,3,11.2249
19075,3,11.2243
19076,3,11.2237
19077,3,11.2231
19078,3,11.2225
19079,3,11.2219
19080,3,11.2213
19081,3,11.2207
19082,3,11.2202
19083,3,11.2196
19084,3,11.219
19085,3,11.2184
19086,3,11.2178
19087,3,11.2172
19088,3,11.2166
19089,3,11.216
19090,3,11.2155
19091,3,11.2149
19092,3,11.2143
19093,3,11.2137
19094,3,11.2131
19095,3,11.2125
19096,3,11.2119
19097,3,11.2113
19098,3,11.2108
19099,3,11.2102
19100,3,11.2096
19101,3,11.209
19102,3,11.2084
19103,3,11.2078
19104,3,11.2072
19105,3,11.2066
19106,3,11.2061
19107,3,11.2055
19108,3,11.2049
19109,3,11.2043
19110,3,11.2037
19111,3,11.2031
19112,3,11.2025
19113,3,11.202
19114,3,11.2014
19115,3,11.2008
19116,3,11.2002
19117,3,11.1996
19118,3,11.199
19119,3,11.1984
19120,3,11.1979
19121,3,11.1973
19122,3,11.1967
19123,3,11.1961
19124,3,11.1955
19125,3,11.1949
19126,3,11.1943
19127,3,11.1938
19128,3,11.1932
19129,3,11.1926
19130,3,11.192
19131,3,11.1914
19132,3,11.1908
19133,3,11.1902
19134,3,11.1897
19135,3,11.1891
19136,3,11.1885
19137,3,11.1879
19138,3,11.1873
19139,3,11.1867
19140,3,11.1862
19141,3,11.1856
19142,3,11.185
19143,3,11.1844
19144,3,11.1838
19145,3,11.1832
19146,3,11.1826
19147,3,11.1821
19148,3,11.1815
19149,3,11.1809
19150,3,11.1803
19151,3,11.1797
19152,3,11.1791
19153,3,11.1786
19154,3,11.178
19155,3,11.1774
19156,3,11.1768
19157,3,11.1762
19158,3,11.1756
19159,3,11.1751
19160,3,11.1745
19161,3,11.1739
19162,3,11.1733
19163,3,11.1727
19164,3,11.1721
19165,3,11.1716
19166,3,11.171
19167,3,11.1704
19168,3,11.1698
19169,3,11.1692
19170,3,11.1686
19171,3,11.1681
19172,3,11.1675
19173,3,11.1669
19174,3,11.1663
19175,3,11.1657
19176,3,11.1652
19177,3,11.1646
19178,3,11.164
19179,3,11.1634
19180,3,11.1628
19181,3,11.1622
19182,3,11.1617
19183,3,11.1611
19184,3,11.1605
19185,3,11.1599
19186,3,11.1593
19187,3,11.1588
19188,3,11.1582
19189,3,11.1576
19190,3,11.157
19191,3,11.1564
19192,3,11.1558
19193,3,11.1553
19194,3,11.1547
19195,3,11.1541
19196,3,11.1535
19197,3,11.1529
19198,3,11.1524
19199,3,11.1518
19200,3,11.1512
19201,3,11.1506
19202,3,11.15
19203,3,11.1495
19204,3,11.1489
19205,3,11.1483
19206,3,11.1477
19207,3,11.1471
19208,3,11.1466
